ID,Region,Region Link,Estate,Estate Link,Status,Price,Price per feet(built-up),Price per feet(salesable area),Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Management Fee,Property age(year),Address,Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
614078,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Malibu Garden,https://www.28hse.com/en/buy/estate-5754,For sale,11.5,16912.0,21947.0,,Mid level,,680 ,524 ,,26.0,,1162,0,7 hours before,7 hours before,8 hours before,2018.08.24,07-07-2018
617485,Aberdeen,https://www.28hse.com/en/buy/district-g13,Apartment,https://www.28hse.com/en/buy/estate-5717,For sale,4.68,,13765.0,,,1,,340 ,,,,1282,0,7 days before,5 days before,5 days before,2018.07.30,07-07-2018
604025,Aberdeen,https://www.28hse.com/en/buy/district-g13,Yee On Building,https://www.28hse.com/en/buy/estate-22653,For sale,5.88,11902.0,16022.0,,,1,494 ,367 ,,34.0,,1406,1,6 days before,6 hours before,5 days before,2018.07.30,07-07-2018
615777,"Central, Sheung Wan",https://www.28hse.com/en/buy/district-g2,Queen's Terrace,https://www.28hse.com/en/buy/estate-552,For sale,15.0,17123.0,24311.0,,High level,3,876 ,617 ,,15.0,,959,0,10 days before,10 days before,7 hours before,2018.07.31,07-07-2018
617739,Mid-Level,https://www.28hse.com/en/buy/district-g3,Scenic Garden,https://www.28hse.com/en/buy/estate-7335,For sale,37.0,20975.0,25694.0,23A,High level,4,"1,764 ","1,440 ",$ 3700,27.0,,1380,0,7 days before,6 days before,6 days before,2018.07.30,07-07-2018
617386,,,,,For sale,5.4,13500.0,17035.0,,Low level,1,400 ,317 ,,,,1102,0,4 days before,4 hours before,4 days before,2018.08.02,07-07-2018
615333,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Provident Centre,https://www.28hse.com/en/buy/estate-1078,For sale,17.38,18275.0,20544.0,,,,951 ,846 ,,36.0,,673,0,10 days before,,2 days before,2018.08.02,07-07-2018
619819,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Le Village,https://www.28hse.com/en/buy/estate-6817,For sale,8.5,,22427.0,A,High level,2,,379 ,$ 1891,16.0,,1308,0,4 days before,2 days before,1 minutes before,2018.08.02,07-07-2018
551804,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Apartment,https://www.28hse.com/en/buy/estate-1183,For sale,4.38,,22813.0,,High level,open style,,192 ,,,,2146,0,8 days before,4 hours before,26 minutes before,2018.08.04,07-07-2018
620182,"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Che Cheung Building,https://www.28hse.com/en/buy/estate-6194,For sale,4.8,10959.0,13559.0,,,2,438 ,354 ,,40.0,,240,0,7 days before,1 hours before,,2018.08.06,07-07-2018
611933,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Aldrich Garden,https://www.28hse.com/en/buy/estate-1175,For sale,4.9,9702.0,11369.0,,Low level,2,505 ,431 ,,18.0,,1471,0,15 days before,15 days before,15 days before,2018.07.21,07-07-2018
594965,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Beverly Villa,https://www.28hse.com/en/buy/estate-2152,For sale,33.98,,21145.0,1B2,Low level,4,,"1,607 ",$ 4600,37.0,,1331,0,2 hours before,2 hours before,2 hours before,2018.08.06,07-07-2018
611936,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Tung Yuk Court,https://www.28hse.com/en/buy/estate-1179,For sale,7.8,9408.0,12000.0,,,3,829 ,650 ,,17.0,,1361,0,15 days before,15 days before,15 days before,2018.07.21,07-07-2018
608051,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Circle Court,https://www.28hse.com/en/buy/estate-6483,For sale,6.03,14154.0,21307.0,,,,426 ,283 ,,24.0,,1531,1,21 days before,5 days before,3 days before,2018.07.21,07-07-2018
609361,TaiKoo,https://www.28hse.com/en/buy/district-g9,TaiKoo Shing,https://www.28hse.com/en/buy/estate-1140,For sale,17.38,17680.0,19376.0,太古城,,,983 ,897 ,,31.0,,962,0,19 days before,19 days before,18 hours before,2018.07.22,07-07-2018
611109,Island West,https://www.28hse.com/en/buy/district-g1,Viking Court,https://www.28hse.com/en/buy/estate-628,For sale,5.45,,18990.0,,,open style,,287 ,,31.0,,2336,0,17 days before,11 days before,8 hours before,2018.07.23,07-07-2018
374624,Island West,https://www.28hse.com/en/buy/district-g1,Rex Building,https://www.28hse.com/en/buy/estate-6126,For sale,4.58,12582.0,20000.0,低層B室,Low level,open style,364 ,229 ,$ 835,27.0,,4739,1,4 days before,4 days before,5 days before,2018.08.02,07-07-2018
611147,Island West,https://www.28hse.com/en/buy/district-g1,Kennedy Town Building,https://www.28hse.com/en/buy/estate-679,For sale,8.6,13417.0,18105.0,,,,641 ,475 ,,27.0,,1524,1,16 days before,1 days before,1 days before,2018.07.24,07-07-2018
617494,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Grandview Mansion,https://www.28hse.com/en/buy/estate-22665,For sale,11.3,,11895.0,,Low level,2,,950 ,,52.0,,1072,0,7 days before,2 days before,17 hours before,2018.07.29,07-07-2018
614001,Island West,https://www.28hse.com/en/buy/district-g1,Grace Mansion,https://www.28hse.com/en/buy/estate-5827,For sale,6.58,12777.0,19296.0,4/F A,,2,515 ,341 ,,33.0,,1131,0,11 days before,9 days before,11 days before,2018.07.26,07-07-2018
612812,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Apartment,https://www.28hse.com/en/buy/estate-2506,For sale,7.65,,16594.0,,Mid level,2,,461 ,,,,2116,0,14 days before,6 days before,5 days before,2018.07.22,07-07-2018
612863,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Grand Austin,https://www.28hse.com/en/buy/estate-8417,For sale,130.0,,70652.0,,High level,5 + ,,"1,840 ",,3.0,,2152,0,14 days before,14 days before,7 days before,2018.07.22,07-07-2018
612908,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Grandview Mansion,https://www.28hse.com/en/buy/estate-22665,For sale,12.0,,12632.0,,Low level,2,,950 ,,52.0,,1164,0,14 days before,,17 hours before,2018.07.23,07-07-2018
613185,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,The Masterpiece,https://www.28hse.com/en/buy/estate-5236,For sale,115.0,,49784.0,,High level,3,,"2,310 ",,,,1573,0,14 days before,13 days before,2 days before,2018.07.23,07-07-2018
606113,Island West,https://www.28hse.com/en/buy/district-g1,Smithfield Terrace,https://www.28hse.com/en/buy/estate-557,For sale,6.5,17241.0,23050.0,28B8,Mid level,1,377 ,282 ,,32.0,,1784,1,24 days before,8 days before,8 days before,2018.07.13,07-07-2018
571152,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Aldrich Garden,https://www.28hse.com/en/buy/estate-1175,For sale,5.9,10405.0,12190.0,,,2,567 ,484 ,,,,2147,0,24 days before,5 days before,15 days before,2018.07.13,07-07-2018
622839,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,For sale,5.88,8400.0,,,,,700 ,,,,,15,0,47 minutes before,47 minutes before,49 minutes before,2018.08.06,07-07-2018
616152,Wan Chai,https://www.28hse.com/en/buy/district-g4,Tai Wo Mansion,https://www.28hse.com/en/buy/estate-8934,For sale For rent,6.98,,18417.0,,High level,2,,379 ,,30.0,,1710,0,9 days before,9 days before,1 days before,2018.07.30,07-07-2018
602824,Island West,https://www.28hse.com/en/buy/district-g1,Cheung Ling Mansion,https://www.28hse.com/en/buy/estate-602,For sale,5.85,,20313.0,,High level,1,,288 ,,38.0,,2281,0,29 days before,12 days before,7 days before,2018.07.13,07-07-2018
604946,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Cheung Wo Court,https://www.28hse.com/en/buy/estate-2031,,5.3,10643.0,12802.0,F座,High level,2,498 ,414 ,$ 572,34.0,,4074,0,26 days before,13 days before,3 days before,2018.07.11,07-07-2018
618881,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,City Garden,https://www.28hse.com/en/buy/estate-1070,For sale,15.8,17893.0,19949.0,,,,883 ,792 ,,32.0,,531,0,5 days before,5 days before,10 days before,2018.08.03,07-07-2018
598363,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Apartment,https://www.28hse.com/en/buy/estate-2506,For sale,7.8,,16957.0,,,2,,460 ,,,,3052,0,25 days before,20 days before,5 days before,2018.07.11,07-07-2018
610694,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,New Wealth Mansion,https://www.28hse.com/en/buy/estate-5921,For sale,5.9,,16809.0,,Low level,2,,351 ,,27.0,,1441,0,17 days before,5 days before,1 days before,2018.07.23,07-07-2018
596966,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Tanner Garden,https://www.28hse.com/en/buy/estate-1080,For sale,15.3,18773.0,22700.0,,,,815 ,674 ,,27.0,,1657,0,1 days before,1 days before,6 hours before,2018.08.05,07-07-2018
622460,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Siu Bo Mansion,https://www.28hse.com/en/buy/estate-5546,For sale,5.4,15340.0,22314.0,,High level,2,352 ,242 ,,33.0,,50,0,6 hours before,6 hours before,6 hours before,2018.08.06,07-07-2018
598962,Aberdeen,https://www.28hse.com/en/buy/district-g13,Marina Habitat,https://www.28hse.com/en/buy/estate-292,For sale,8.08,,19147.0,,High level,2,,422 ,,,,2347,1,28 days before,1 days before,5 days before,2018.07.08,07-07-2018
614087,Mid-Level,https://www.28hse.com/en/buy/district-g3,The Rednaxela,https://www.28hse.com/en/buy/estate-432,For sale,14.3,15310.0,20695.0,,Mid level,3,934 ,691 ,,19.0,,716,0,12 days before,9 days before,8 hours before,2018.07.25,07-07-2018
622231,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Tung Keung Building,https://www.28hse.com/en/buy/estate-1206,For sale,4.35,,19420.0,,,,,224 ,,39.0,,120,0,23 hours before,23 hours before,8 days before,2018.08.05,07-07-2018
445448,Mid-Level,https://www.28hse.com/en/buy/district-g3,Caine Building,https://www.28hse.com/en/buy/estate-466,For sale,12.0,18182.0,27523.0,High floor B,High level,2,660 ,436 ,,,,3438,0,3 months before,25 days before,3 days before,2018.07.09,07-07-2018
537616,Island West,https://www.28hse.com/en/buy/district-g1,AVA128,https://www.28hse.com/en/buy/estate-8546,For sale,5.1,,28814.0,,,open style,,177 ,,1.0,,2953,0,28 days before,5 days before,24 hours before,2018.07.08,07-07-2018
622185,,,,,For sale,4.79,,13686.0,,High level,2,,350 ,$ 650,43.0,,150,0,24 hours before,,8 hours before,2018.08.05,07-07-2018
524270,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,One Beacon Hill,https://www.28hse.com/en/buy/estate-2150,For sale,78.0,28772.0,37125.0,6座,,4,"2,711 ","2,101 ",,14.0,,4747,1,24 days before,24 days before,24 days before,2018.07.13,07-07-2018
603423,Island South,https://www.28hse.com/en/buy/district-g14,South Horizons,https://www.28hse.com/en/buy/estate-350,For sale,12.3,,19219.0,,High level,3,,640 ,,,,1578,0,28 days before,28 days before,17 hours before,2018.07.09,07-07-2018
617221,Quarry Bay,https://www.28hse.com/en/buy/district-g8,WestLands Court,https://www.28hse.com/en/buy/estate-1128,For sale,7.25,13969.0,18216.0,,,,519 ,398 ,,33.0,,175,0,8 days before,8 days before,4 hours before,2018.07.29,07-07-2018
570048,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Aldrich Garden,https://www.28hse.com/en/buy/estate-1175,For sale,7.38,,12466.0,,,3,,592 ,,18.0,,1025,0,8 days before,6 days before,6 days before,2018.07.29,07-07-2018
617679,Mid-Level,https://www.28hse.com/en/buy/district-g3,Caineway Mansion,https://www.28hse.com/en/buy/estate-482,For sale,13.6,,17503.0,,,2,,777 ,,49.0,,1353,0,7 days before,2 minutes before,8 days before,2018.07.30,07-07-2018
617442,Wan Chai,https://www.28hse.com/en/buy/district-g4,Cactus Mansion,https://www.28hse.com/en/buy/estate-5517,For sale,5.88,,19279.0,,,,,305 ,,38.0,,430,1,7 days before,7 days before,2 days before,2018.07.29,07-07-2018
617928,Wan Chai,https://www.28hse.com/en/buy/district-g4,Apartment,https://www.28hse.com/en/buy/estate-830,For sale,7.28,,13659.0,,,2,,533 ,,,,445,0,7 days before,6 days before,5 days before,2018.07.30,07-07-2018
597149,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Yee King Court,https://www.28hse.com/en/buy/estate-6463,For sale,5.18,,17679.0,,Mid level,2,,293 ,,18.0,,1526,0,2 days before,2 days before,1 days before,2018.08.04,07-07-2018
605065,Wan Chai,https://www.28hse.com/en/buy/district-g4,Kwong Sang Hong Building,https://www.28hse.com/en/buy/estate-900,For sale,6.8,,16076.0,,,1,,423 ,,42.0,,1799,0,26 days before,26 days before,19 hours before,2018.07.13,07-07-2018
616944,Island West,https://www.28hse.com/en/buy/district-g1,The Hudson,https://www.28hse.com/en/buy/estate-8487,For sale,8.5,,26235.0,,High level,1,,324 ,,2.0,,230,0,8 days before,8 days before,4 days before,2018.07.29,07-07-2018
506007,,,,,For sale,6.8,,13793.0,紀德樓/CREATIVE MANSION,High level,2,,493 ,,46.0,,4341,1,13 days before,3 days before,8 days before,2018.07.24,07-07-2018
562994,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Ka Wing Building,https://www.28hse.com/en/buy/estate-6496,For sale,6.35,16366.0,19538.0,,High level,2,388 ,325 ,,36.0,,800,0,8 days before,8 days before,14 minutes before,2018.07.29,07-07-2018
592493,Island West,https://www.28hse.com/en/buy/district-g1,Ying Ga Garden,https://www.28hse.com/en/buy/estate-584,For sale,8.0,15810.0,21220.0,,,,506 ,377 ,,27.0,,1062,0,14 days before,14 days before,1 days before,2018.07.23,07-07-2018
614097,"Tin Hau, Tai Hang",https://www.28hse.com/en/buy/district-g6,Gold Ning Mansion,https://www.28hse.com/en/buy/estate-1014,For sale,11.0,13750.0,19400.0,,Mid level,2,800 ,567 ,,51.0,,340,0,12 days before,12 days before,8 hours before,2018.07.25,07-07-2018
614110,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Wai Lee Building,https://www.28hse.com/en/buy/estate-5405,For sale,3.38,11267.0,17789.0,,,,300 ,190 ,,49.0,,706,0,12 days before,2 days before,18 days before,2018.07.25,07-07-2018
547509,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Malahon Apartments,https://www.28hse.com/en/buy/estate-6328,For sale,6.1,,17183.0,,High level,3,,355 ,,52.0,,1565,0,12 days before,12 days before,4 hours before,2018.07.25,07-07-2018
591930,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Maylun Apartments,https://www.28hse.com/en/buy/estate-5108,For sale,6.38,,10943.0,,Low level,2,,583 ,,59.0,,1110,0,8 days before,8 days before,6 days before,2018.07.29,07-07-2018
590489,Island West,https://www.28hse.com/en/buy/district-g1,Merit Court,https://www.28hse.com/en/buy/estate-622,For sale,8.0,10498.0,17897.0,,,,762 ,447 ,,26.0,,1442,0,12 days before,12 days before,1 days before,2018.07.25,07-07-2018
606457,"Diamond Hill,Lok Fu",https://www.28hse.com/en/buy/district-g24,Grand View Garden,https://www.28hse.com/en/buy/estate-2055,For sale,6.8,10759.0,12639.0,6座25/h,High level,,632 ,538 ,$ 約600,19.0,,3294,0,24 days before,24 days before,11 days before,2018.07.13,07-07-2018
619663,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Chi On Court,https://www.28hse.com/en/buy/estate-6047,For sale,4.4,,16176.0,,Low level,1,,272 ,,28.0,,295,0,4 days before,3 days before,6 minutes before,2018.08.02,07-07-2018
591897,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Sun Shing Centre,https://www.28hse.com/en/buy/estate-5119,For sale,5.38,13937.0,18746.0,,Low level,1,386 ,287 ,,31.0,,1766,0,3 days before,3 days before,3 days before,2018.08.02,07-07-2018
620032,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Tak Bo Garden,https://www.28hse.com/en/buy/estate-2083,For sale,5.6,14105.0,19858.0,B,High level,1,397 ,282 ,,34.0,,260,0,3 days before,3 days before,3 days before,2018.08.02,07-07-2018
620390,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Tak Bo Garden,https://www.28hse.com/en/buy/estate-2083,For sale,5.5,13853.0,19504.0,,,,397 ,282 ,,34.0,,180,0,3 days before,3 days before,3 days before,2018.08.03,07-07-2018
620580,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Heya Crystal,https://www.28hse.com/en/buy/estate-8616,For sale,7.38,,18875.0,,Mid level,1,,391 ,,2.0,,75,0,3 days before,3 days before,6 minutes before,2018.08.03,07-07-2018
475152,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Pun Shan Chau,https://www.28hse.com/en/buy/estate-2077,For sale,4.0,,19324.0,,High level,1,,207 ,$ 500,,,1385,0,4 days before,4 days before,2 days before,2018.08.02,07-07-2018
620589,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Alhambra Building,https://www.28hse.com/en/buy/estate-2820,For sale,6.5,,8420.0,,,3,,772 ,,58.0,,185,0,3 days before,3 days before,2 hours before,2018.08.03,07-07-2018
619929,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Heya Crystal,https://www.28hse.com/en/buy/estate-8616,For sale,7.38,,18875.0,,Mid level,1,,391 ,,2.0,,95,0,3 days before,3 days before,6 minutes before,2018.08.02,07-07-2018
559902,"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Tropicana Gardens,https://www.28hse.com/en/buy/estate-6142,For sale,6.8,,16229.0,,Low level,2,,419 ,,33.0,,2146,0,2 days before,5 hours before,7 days before,2018.08.03,07-07-2018
622159,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Liberte,https://www.28hse.com/en/buy/estate-2510,For sale,9.38,14587.0,19104.0,,High level,3,643 ,491 ,,15.0,,40,0,24 hours before,24 hours before,1 days before,2018.08.05,07-07-2018
620306,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Eliza Building,https://www.28hse.com/en/buy/estate-2724,For sale,5.18,,16928.0,,Mid level,2,,306 ,,44.0,,210,0,3 days before,5 hours before,3 days before,2018.08.03,07-07-2018
618271,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Bayview,https://www.28hse.com/en/buy/estate-8088,For sale,9.6,,18898.0,,High level,,,508 ,,5.0,,305,0,6 days before,6 days before,8 days before,2018.07.31,07-07-2018
618406,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Florient Rise,https://www.28hse.com/en/buy/estate-5007,For sale,10.8,17881.0,24161.0,2C,Mid level,,604 ,447 ,,9.0,,577,0,6 days before,6 days before,1 hours before,2018.07.31,07-07-2018
618269,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Apartment,https://www.28hse.com/en/buy/estate-2392,For sale,6.5,,21242.0,,High level,1,,306 ,,10.0,,155,0,6 days before,3 days before,3 days before,2018.07.31,07-07-2018
613036,Island West,https://www.28hse.com/en/buy/district-g1,Academic Terrace,https://www.28hse.com/en/buy/estate-559,For sale,12.5,16191.0,19260.0,,,3,772 ,649 ,,27.0,,400,0,14 days before,14 days before,3 days before,2018.07.23,07-07-2018
618705,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Garden Heights,https://www.28hse.com/en/buy/estate-2718,For sale,6.5,13402.0,20186.0,,High level,2,485 ,322 ,,17.0,,715,1,5 days before,5 days before,1 days before,2018.07.31,07-07-2018
602141,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Far View Mansion,https://www.28hse.com/en/buy/estate-8507,For sale,6.2,,12863.0,,,,,482 ,,52.0,,1015,0,5 days before,5 days before,3 days before,2018.08.01,07-07-2018
618959,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Apartment,https://www.28hse.com/en/buy/estate-2600,For sale,5.38,,10717.0,,Mid level,,,502 ,,,,450,0,5 days before,5 days before,3 days before,2018.08.01,07-07-2018
618928,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Sevilla Crest,https://www.28hse.com/en/buy/estate-7943,For sale,12.5,,23020.0,,High level,2,,543 ,,4.0,,190,0,5 days before,5 days before,3 days before,2018.08.01,07-07-2018
619210,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Tak Bo Garden,https://www.28hse.com/en/buy/estate-2083,For sale,6.1,,16010.0,,Mid level,2,,381 ,,33.0,,331,0,5 days before,,8 days before,2018.08.01,07-07-2018
618433,"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Tin Ma Court,https://www.28hse.com/en/buy/estate-2101,For sale,5.3,11471.0,15680.0,,,,462 ,338 ,,32.0,,455,0,6 days before,3 days before,3 days before,2018.07.31,07-07-2018
598694,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Imperial Cullinan,https://www.28hse.com/en/buy/estate-6207,For sale For rent,73.8,39444.0,49004.0,,,4,"1,871 ","1,506 ",,10.0,,840,0,2 days before,2 days before,1 days before,2018.08.03,07-07-2018
619281,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Apartment,https://www.28hse.com/en/buy/estate-2554,For sale,4.3,7818.0,10697.0,,,,550 ,402 ,,,,546,0,4 days before,,1 days before,2018.08.01,07-07-2018
617187,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Apartment,https://www.28hse.com/en/buy/estate-2600,For sale,5.1,,16038.0,,Mid level,2,,318 ,,,,395,0,8 days before,7 days before,1 days before,2018.07.29,07-07-2018
617188,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Wah Tao Building,https://www.28hse.com/en/buy/estate-7878,For sale,3.68,,18776.0,,,open style,,196 ,,41.0,,1005,0,8 days before,8 days before,1 days before,2018.07.29,07-07-2018
617038,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Mei Foo Sun Chuen,https://www.28hse.com/en/buy/estate-2520,For sale,8.8,10057.0,13415.0,,Low level,,875 ,656 ,,50.0,,400,0,8 days before,3 days before,3 days before,2018.07.29,07-07-2018
617380,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,HighPoint,https://www.28hse.com/en/buy/estate-7737,For sale,8.3,,16633.0,B,Low level,2,,499 ,,3.0,,225,0,8 days before,7 days before,8 days before,2018.07.29,07-07-2018
617362,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Banyan Garden,https://www.28hse.com/en/buy/estate-2451,For sale,8.8,,19006.0,2座H室,Mid level,2,,463 ,,14.0,,370,0,8 days before,8 days before,8 days before,2018.07.29,07-07-2018
422707,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Kingsford Terrace,https://www.28hse.com/en/buy/estate-2066,For sale,5.1,10303.0,12085.0,,High level,2,495 ,422 ,,15.0,,1496,0,7 days before,1 hours before,,2018.08.06,07-07-2018
594808,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Hayon Building,https://www.28hse.com/en/buy/estate-5684,,4.28,10313.0,17469.0,,,1,415 ,245 ,,28.0,,3030,2,7 days before,1 days before,1 days before,2018.07.29,07-07-2018
617688,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Fuk Wo Mansion,https://www.28hse.com/en/buy/estate-7264,For sale,4.28,,17833.0,,High level,2,,240 ,,,,305,0,7 days before,5 days before,1 days before,2018.07.30,07-07-2018
617620,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,On Shun Building,https://www.28hse.com/en/buy/estate-7699,For sale,3.88,,12317.0,,,,,315 ,,53.0,,1180,0,7 days before,7 days before,7 days before,2018.07.30,07-07-2018
615303,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Chatham Gate,https://www.28hse.com/en/buy/estate-6567,For sale,33.5,16106.0,20641.0,,High level,4,"2,080 ","1,623 ",,,,400,0,11 days before,10 days before,8 days before,2018.07.26,07-07-2018
44389,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Apartment,https://www.28hse.com/en/buy/estate-2120,For sale,8.48,,10872.0,,High level,4,,780 ,,,,26350,17,37 months before,4 hours before,5 days before,2018.08.01,07-07-2018
617133,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,VIVA,https://www.28hse.com/en/buy/estate-8602,For sale,6.38,,19275.0,,,1,,331 ,,1.0,,275,0,8 days before,1 hours before,2 days before,2018.07.29,07-07-2018
615425,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Yue Man Centre,https://www.28hse.com/en/buy/estate-2033,For sale,7.5,10791.0,12777.0,,,,695 ,587 ,,,,565,0,10 days before,9 days before,4 days before,2018.07.26,07-07-2018
615539,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Marconi Court,https://www.28hse.com/en/buy/estate-2165,For sale,12.5,14705.0,18064.0,,High level,3,850 ,692 ,,43.0,,410,0,10 days before,10 days before,1 days before,2018.07.27,07-07-2018
615769,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Kin Fung Court,https://www.28hse.com/en/buy/estate-2285,For sale,6.5,,17615.0,,,,,369 ,,24.0,,620,0,10 days before,5 days before,1 days before,2018.07.27,07-07-2018
615355,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Laguna Verde,https://www.28hse.com/en/buy/estate-3050,For sale,18.0,14839.0,18711.0,,High level,4,"1,213 ",962 ,,17.0,,325,0,10 days before,8 days before,1 days before,2018.07.26,07-07-2018
615837,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Apartment,https://www.28hse.com/en/buy/estate-2807,For sale,4.45,13283.0,18856.0,,High level,1,335 ,236 ,,,,535,0,10 days before,2 days before,2 hours before,2018.07.27,07-07-2018
615947,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Hipway Towers,https://www.28hse.com/en/buy/estate-5064,For sale,7.55,,12797.0,,Mid level,2,,590 ,,45.0,,335,0,10 days before,10 days before,6 days before,2018.07.27,07-07-2018
616089,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Tak Bo Garden,https://www.28hse.com/en/buy/estate-2083,For sale,5.2,,18440.0,,,,,282 ,,34.0,,445,0,9 days before,9 days before,8 days before,2018.07.27,07-07-2018
