ID,Region,Region Link,Estate,Estate Link,Status,Price,Price per feet(built-up),Price per feet(salesable area),Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Management Fee,Property age(year),Address,Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
611402,Sai Wan Ho,https://www.28hse.com/en/buy/district-g10,Grand Promenade,https://www.28hse.com/en/buy/estate-1170,For sale,21.80,21124,28349,,High level,3,1032,769,,12.0,,440,0,2 hours before,2 hours before,1 days before,2018.08.07,07-08-2018
615777,"Central, Sheung Wan",https://www.28hse.com/en/buy/district-g2,Queen's Terrace,https://www.28hse.com/en/buy/estate-552,For sale,15.00,17123,24311,,High level,3,876,617,,15.0,,999,0,10 days before,10 days before,1 days before,2018.07.31,07-08-2018
619819,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Le Village,https://www.28hse.com/en/buy/estate-6817,For sale,8.50,,22427,A,High level,2,,379,$ 1891,16.0,,1433,0,4 days before,3 days before,20 hours before,2018.08.02,07-08-2018
618881,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,City Garden,https://www.28hse.com/en/buy/estate-1070,For sale,15.80,17893,19949,,,,883,792,,32.0,,586,0,6 days before,6 days before,11 days before,2018.08.03,07-08-2018
618300,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Yiu Ming Building,https://www.28hse.com/en/buy/estate-8265,For sale,7.38,14110,17956,,Mid level,2,523,411,,36.0,,516,0,7 days before,7 days before,2 days before,2018.08.04,07-08-2018
551804,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Apartment,https://www.28hse.com/en/buy/estate-1183,For sale,4.38,,22813,,High level,open style,,192,,,,2191,0,9 days before,24 hours before,33 minutes before,2018.08.04,07-08-2018
617386,,,,,For sale,5.40,13500,17035,,Low level,1,400,317,,,,1152,0,5 days before,1 days before,16 hours before,2018.08.02,07-08-2018
616755,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Wah Sing Building,https://www.28hse.com/en/buy/estate-5019,For sale,4.68,,17795,,Low level,1,,263,,34.0,,601,0,9 days before,9 days before,2 days before,2018.08.05,07-08-2018
619607,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,The Java,https://www.28hse.com/en/buy/estate-5752,For sale,15.00,15657,21739,,,3,958,690,,6.0,,501,0,5 days before,5 days before,1 hours before,2018.08.06,07-08-2018
614078,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Malibu Garden,https://www.28hse.com/en/buy/estate-5754,For sale,11.50,16912,21947,,Mid level,2,680,524,,26.0,,1412,0,4 hours before,4 hours before,4 hours before,2018.09.06,07-08-2018
615333,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Provident Centre,https://www.28hse.com/en/buy/estate-1078,For sale,17.38,18275,20544,,,,951,846,,36.0,,698,0,11 days before,,2 days before,2018.08.02,07-08-2018
616635,Wan Chai,https://www.28hse.com/en/buy/district-g4,Kwong Sang Hong Building,https://www.28hse.com/en/buy/estate-900,For sale,8.80,16000,21103,,,1,550,417,,42.0,,280,0,9 days before,6 days before,2 days before,2018.08.07,07-08-2018
609361,TaiKoo,https://www.28hse.com/en/buy/district-g9,TaiKoo Shing,https://www.28hse.com/en/buy/estate-1140,For sale,17.38,17680,19376,太古城,,,983,897,,31.0,,967,0,20 days before,20 days before,1 days before,2018.07.22,07-08-2018
374624,Island West,https://www.28hse.com/en/buy/district-g1,Rex Building,https://www.28hse.com/en/buy/estate-6126,For sale,4.58,12582,20000,低層B室,Low level,open style,364,229,$ 835,27.0,,4844,1,5 days before,5 days before,6 days before,2018.08.02,07-08-2018
610694,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,New Wealth Mansion,https://www.28hse.com/en/buy/estate-5921,For sale,5.90,,16809,,Low level,2,,351,,27.0,,1496,0,18 days before,6 days before,2 days before,2018.07.23,07-08-2018
611147,Island West,https://www.28hse.com/en/buy/district-g1,Kennedy Town Building,https://www.28hse.com/en/buy/estate-679,For sale,8.60,13417,18105,,,,641,475,,27.0,,1569,1,17 days before,2 days before,2 days before,2018.07.24,07-08-2018
614001,Island West,https://www.28hse.com/en/buy/district-g1,Grace Mansion,https://www.28hse.com/en/buy/estate-5827,For sale,6.58,12777,19296,4/F A,,2,515,341,,33.0,,1161,0,12 days before,9 days before,12 days before,2018.07.26,07-08-2018
614087,Mid-Level,https://www.28hse.com/en/buy/district-g3,The Rednaxela,https://www.28hse.com/en/buy/estate-432,For sale,14.30,15310,20695,,Mid level,3,934,691,,19.0,,751,0,13 days before,10 days before,4 hours before,2018.07.25,07-08-2018
616036,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Bedford Gardens,https://www.28hse.com/en/buy/estate-1075,For sale,8.68,12139,14966,,,,715,580,,37.0,,1505,0,10 days before,10 days before,2 days before,2018.07.27,07-08-2018
605811,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Sai Wan Court,https://www.28hse.com/en/buy/estate-1221,For sale,4.98,,18376,高層A室,,,,271,,30.0,,1437,0,25 days before,13 days before,2 days before,2018.07.28,07-08-2018
616152,Wan Chai,https://www.28hse.com/en/buy/district-g4,Tai Wo Mansion,https://www.28hse.com/en/buy/estate-8934,For sale For rent,6.98,,18417,,High level,2,,379,,30.0,,1780,0,10 days before,10 days before,1 days before,2018.07.30,07-08-2018
611109,Island West,https://www.28hse.com/en/buy/district-g1,Viking Court,https://www.28hse.com/en/buy/estate-628,For sale,5.45,,18990,,,open style,,287,,31.0,,2376,0,17 days before,12 days before,1 days before,2018.07.23,07-08-2018
615600,Aberdeen,https://www.28hse.com/en/buy/district-g13,Marinella,https://www.28hse.com/en/buy/estate-6581,For sale,55.00,32564,40590,,High level,2,1689,1355,,,,1417,0,11 days before,,3 days before,2018.07.27,07-08-2018
622230,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Wan Centre,https://www.28hse.com/en/buy/estate-4571,For sale,4.95,12252,15046,,,,404,329,,38.0,,456,0,1 days before,1 days before,20 hours before,2018.08.05,07-08-2018
622480,,,,,For sale,2.55,5667,,,Ground Floor,1,450,,,,,581,0,1 days before,23 hours before,23 hours before,2018.08.06,07-08-2018
602115,Wan Chai,https://www.28hse.com/en/buy/district-g4,Pao Woo Mansion,https://www.28hse.com/en/buy/estate-878,For sale,7.30,13272,17258,,High level,2,550,423,,46.0,,1866,0,31 days before,30 days before,14 hours before,2018.07.14,07-08-2018
605090,Island West,https://www.28hse.com/en/buy/district-g1,Scholar Court,https://www.28hse.com/en/buy/estate-588,For sale,7.30,,20739,C,,,,352,,20.0,,1192,0,26 days before,,8 days before,2018.07.14,07-08-2018
604025,Aberdeen,https://www.28hse.com/en/buy/district-g13,Yee On Building,https://www.28hse.com/en/buy/estate-22653,For sale,5.88,11902,16022,,,1,494,367,,34.0,,1451,1,7 days before,1 days before,2 hours before,2018.07.30,07-08-2018
600735,Wan Chai,https://www.28hse.com/en/buy/district-g4,Dandenong Mansion,https://www.28hse.com/en/buy/estate-845,For sale,5.40,13846,19926,,Low level,1,390,271,,30.0,,1458,0,32 days before,4 days before,4 days before,2018.07.15,07-08-2018
479189,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Apartment,https://www.28hse.com/en/buy/estate-1183,For sale,4.38,,11231,,,2,,390,,,,2927,0,23 days before,5 days before,2 days before,2018.07.28,07-08-2018
600056,Mid-Level,https://www.28hse.com/en/buy/district-g3,Golden Phoenix Court,https://www.28hse.com/en/buy/estate-504,For sale,12.00,18808,22472,,,3,638,534,,37.0,,1547,0,33 days before,33 days before,8 days before,2018.07.16,07-08-2018
608051,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,Circle Court,https://www.28hse.com/en/buy/estate-6483,For sale,6.03,14154,21307,,,,426,283,,24.0,,1576,1,22 days before,6 days before,44 minutes before,2018.07.21,07-08-2018
602733,Island South,https://www.28hse.com/en/buy/district-g14,Hong Kong ParkView,https://www.28hse.com/en/buy/estate-235,For sale,58.00,24513,30287,,Mid level,3,2366,1915,,,,1815,0,30 days before,30 days before,5 days before,2018.07.19,07-08-2018
606295,Wan Chai,https://www.28hse.com/en/buy/district-g4,Yen Men Building,https://www.28hse.com/en/buy/estate-5604,For sale,5.30,13874,19134,,,1,382,277,,34.0,,1296,0,25 days before,24 days before,4 days before,2018.07.20,07-08-2018
602824,Island West,https://www.28hse.com/en/buy/district-g1,Cheung Ling Mansion,https://www.28hse.com/en/buy/estate-602,For sale,5.85,,20313,,High level,1,,288,,38.0,,2306,0,30 days before,13 days before,7 days before,2018.07.13,07-08-2018
605065,Wan Chai,https://www.28hse.com/en/buy/district-g4,Kwong Sang Hong Building,https://www.28hse.com/en/buy/estate-900,For sale,6.80,,16076,,,1,,423,,42.0,,1809,0,26 days before,26 days before,1 days before,2018.07.13,07-08-2018
537616,Island West,https://www.28hse.com/en/buy/district-g1,AVA128,https://www.28hse.com/en/buy/estate-8546,For sale,5.10,,28814,,,open style,,177,,1.0,,2983,0,29 days before,6 days before,1 days before,2018.07.08,07-08-2018
603423,Island South,https://www.28hse.com/en/buy/district-g14,South Horizons,https://www.28hse.com/en/buy/estate-350,For sale,12.30,,19219,,High level,3,,640,,,,1603,0,29 days before,29 days before,1 days before,2018.07.09,07-08-2018
445448,Mid-Level,https://www.28hse.com/en/buy/district-g3,Caine Building,https://www.28hse.com/en/buy/estate-466,For sale,12.00,18182,27523,High floor B,High level,2,660,436,,,,3448,0,3 months before,26 days before,13 hours before,2018.07.09,07-08-2018
584275,Aberdeen,https://www.28hse.com/en/buy/district-g13,Waterfront South,https://www.28hse.com/en/buy/estate-298,For sale,9.80,,15433,,High level,,,635,,,,4379,0,28 days before,6 days before,2 hours before,2018.07.09,07-08-2018
604385,Island South,https://www.28hse.com/en/buy/district-g14,Baguio Villa,https://www.28hse.com/en/buy/estate-275,For sale,17.50,15419,17730,26,Low level,2,1135,987,,39.0,,2398,1,27 days before,6 hours before,28 days before,2018.07.10,07-08-2018
601682,Wan Chai,https://www.28hse.com/en/buy/district-g4,Apartment,https://www.28hse.com/en/buy/estate-830,For sale For rent,5.80,,18710,,,1,,310,,,,7458,0,31 days before,25 days before,5 days before,2018.07.10,07-08-2018
604660,Island South,https://www.28hse.com/en/buy/district-g14,South Horizons,https://www.28hse.com/en/buy/estate-350,For sale,14.00,,18843,28座,,,,743,,,,1291,0,27 days before,27 days before,14 days before,2018.07.11,07-08-2018
601208,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Island Building,https://www.28hse.com/en/buy/estate-856,For sale,9.28,,15339,,High level,2,,605,,54.0,,1346,0,32 days before,32 days before,53 days before,2018.07.10,07-08-2018
570048,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Aldrich Garden,https://www.28hse.com/en/buy/estate-1175,For sale,7.38,,12466,,,3,,592,,18.0,,1060,0,8 days before,7 days before,7 days before,2018.07.29,07-08-2018
613185,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,The Masterpiece,https://www.28hse.com/en/buy/estate-5236,For sale,115.00,,49784,,High level,3,,2310,,,,1608,0,14 days before,14 days before,3 days before,2018.07.23,07-08-2018
506007,,,,,For sale,6.80,,13793,紀德樓/CREATIVE MANSION,High level,2,,493,,46.0,,4376,1,14 days before,4 days before,8 days before,2018.07.24,07-08-2018
614237,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Fortune Terrace,https://www.28hse.com/en/buy/estate-2901,For sale,7.88,,16730,A座,High level,3,,471,,40.0,,2450,0,13 days before,5 days before,5 days before,2018.07.25,07-08-2018
592681,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Wing Ning Building,https://www.28hse.com/en/buy/estate-2489,For sale,4.15,,18694,,Mid level,open style,,222,$ 450,34.0,,8540,3,11 days before,3 days before,3 days before,2018.07.27,07-08-2018
615621,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Apartment,https://www.28hse.com/en/buy/estate-2506,For sale,5.20,,17747,,High level,1,,293,,,,1664,1,11 days before,5 days before,1 days before,2018.07.27,07-08-2018
612908,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Grandview Mansion,https://www.28hse.com/en/buy/estate-22665,For sale,12.00,,12632,,Low level,2,,950,,52.0,,1174,0,15 days before,,1 days before,2018.07.23,07-08-2018
616339,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Apartment,https://www.28hse.com/en/buy/estate-2506,For sale,4.15,,18527,,,open style,,224,,34.0,,1277,0,10 days before,9 days before,4 days before,2018.07.28,07-08-2018
616829,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Concord Building,https://www.28hse.com/en/buy/estate-2818,For sale,6.00,13889,19108,,,1,432,314,,33.0,,1803,0,9 days before,,1 days before,2018.07.28,07-08-2018
612863,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Grand Austin,https://www.28hse.com/en/buy/estate-8417,For sale,130.00,,70652,,High level,5 + ,,1840,,3.0,,2197,0,15 days before,15 days before,8 days before,2018.07.22,07-08-2018
524270,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,One Beacon Hill,https://www.28hse.com/en/buy/estate-2150,For sale,78.00,28772,37125,6座,,4,2711,2101,,14.0,,4792,1,24 days before,24 days before,24 days before,2018.07.13,07-08-2018
606457,"Diamond Hill,Lok Fu",https://www.28hse.com/en/buy/district-g24,Grand View Garden,https://www.28hse.com/en/buy/estate-2055,For sale,6.80,10759,12639,6座25/h,High level,,632,538,$ 約600,19.0,,3374,0,24 days before,24 days before,12 days before,2018.07.13,07-08-2018
604002,"Tin Hau, Tai Hang",https://www.28hse.com/en/buy/district-g6,The Hemispheres,https://www.28hse.com/en/buy/estate-8246,For sale,6.85,,24205,,High level,1,,283,,3.0,,1829,0,20 days before,20 days before,9 days before,2018.07.17,07-08-2018
616100,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Wing Ning Building,https://www.28hse.com/en/buy/estate-2489,For sale,4.15,12170,18694,,High level,open style,341,222,,34.0,,1495,1,10 days before,10 days before,1 hours before,2018.07.27,07-08-2018
606546,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Telford Garden,https://www.28hse.com/en/buy/estate-2080,For sale,7.78,12448,13993,,,,625,556,,36.0,,2069,0,24 days before,,13 days before,2018.07.13,07-08-2018
607907,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Mount Beacon,https://www.28hse.com/en/buy/estate-3093,For sale,160.00,,67768,,High level,,,2361,,12.0,,1263,0,22 days before,22 days before,5 days before,2018.07.15,07-08-2018
608587,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Apartment,https://www.28hse.com/en/buy/estate-2506,For sale,5.60,,15512,,Mid level,2,,361,,26.0,,1673,0,21 days before,2 days before,4 days before,2018.07.16,07-08-2018
604997,Island West,https://www.28hse.com/en/buy/district-g1,Hang Hing Court,https://www.28hse.com/en/buy/estate-666,For sale For rent,6.50,,26531,,,,,245,,34.0,,3663,1,26 days before,12 hours before,1 days before,2018.07.16,07-08-2018
598363,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Apartment,https://www.28hse.com/en/buy/estate-2506,For sale,7.80,,16957,,,2,,460,,,,3082,0,26 days before,21 days before,6 days before,2018.07.11,07-08-2018
614097,"Tin Hau, Tai Hang",https://www.28hse.com/en/buy/district-g6,Gold Ning Mansion,https://www.28hse.com/en/buy/estate-1014,For sale,11.00,13750,19400,,Mid level,2,800,567,,51.0,,370,0,13 days before,13 days before,4 hours before,2018.07.25,07-08-2018
598962,Aberdeen,https://www.28hse.com/en/buy/district-g13,Marina Habitat,https://www.28hse.com/en/buy/estate-292,For sale,8.08,,19147,,High level,2,,422,,,,2367,1,29 days before,2 days before,2 hours before,2018.07.08,07-08-2018
622874,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Yee King Court,https://www.28hse.com/en/buy/estate-6463,For sale,5.18,,17679,,Mid level,1,,293,,20.0,,130,0,20 hours before,20 hours before,20 hours before,2018.08.06,07-08-2018
622934,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Lee Tai Building,https://www.28hse.com/en/buy/estate-7723,For sale,4.88,,11349,,Low level,2,,430,,55.0,,260,0,19 hours before,19 hours before,1 days before,2018.08.06,07-08-2018
623013,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Apartment,https://www.28hse.com/en/buy/estate-2807,For sale,4.60,10222,13031,,,2,450,353,,,,115,0,17 hours before,17 hours before,19 hours before,2018.08.06,07-08-2018
623017,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Apartment,https://www.28hse.com/en/buy/estate-2506,For sale,3.55,,15991,,Mid level,1,,222,,38.0,,230,0,17 hours before,,16 hours before,2018.08.06,07-08-2018
595101,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Carmel On The Hill,https://www.28hse.com/en/buy/estate-2244,For sale,9.50,14264,18924,高層H室,High level,2,666,502,,15.0,,4461,1,40 days before,40 days before,40 days before,2018.07.27,07-08-2018
588109,Island West,https://www.28hse.com/en/buy/district-g1,Mei Sun Lau,https://www.28hse.com/en/buy/estate-5919,For sale,6.48,,17705,,,,,366,,,,1251,0,20 days before,20 days before,2 days before,2018.07.17,07-08-2018
623039,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Amoy Gardens,https://www.28hse.com/en/buy/estate-2081,For sale,5.59,15067,19614,8,Mid level,1,371,285,,33.0,,175,0,15 hours before,,2 days before,2018.08.06,07-08-2018
606098,Island West,https://www.28hse.com/en/buy/district-g1,Manhattan Heights,https://www.28hse.com/en/buy/estate-558,For sale,10.80,17335,24942,,High level,,623,433,,18.0,,402,0,25 days before,25 days before,19 hours before,2018.07.13,07-08-2018
607967,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Grandview Mansion,https://www.28hse.com/en/buy/estate-22665,For sale,12.00,,12632,,Low level,2,,950,,52.0,,1378,0,22 days before,16 days before,1 days before,2018.07.15,07-08-2018
621843,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Ka Shun Building,https://www.28hse.com/en/buy/estate-5625,For sale,5.00,,12500,,Mid level,2,,400,,36.0,,210,0,2 days before,2 days before,2 days before,2018.08.05,07-08-2018
621565,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,The Met. Focus,https://www.28hse.com/en/buy/estate-6706,For sale,5.38,,22324,D,Low level,open style,,241,,5.0,,160,0,2 days before,,2 days before,2018.08.04,07-08-2018
621899,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Sevilla Crest,https://www.28hse.com/en/buy/estate-7943,For sale,8.10,,18970,,High level,2,,427,$ 1700,4.0,,65,0,2 days before,2 days before,20 hours before,2018.08.05,07-08-2018
621974,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Heya Star,https://www.28hse.com/en/buy/estate-8545,For sale,13.00,,17808,,High level,3,,730,,3.0,,90,0,1 days before,1 days before,7 days before,2018.08.05,07-08-2018
622357,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Harbour Green,https://www.28hse.com/en/buy/estate-2566,For sale,9.98,,20879,3a,High level,2,,478,,12.0,,240,0,1 days before,1 days before,1 days before,2018.08.05,07-08-2018
621821,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,For sale,1.28,5120,5689,,Low level,1,250,225,,,,994,0,2 days before,,4 days before,2018.08.05,07-08-2018
621835,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Luk Yeung Sun Chuen,https://www.28hse.com/en/buy/estate-4579,For sale,7.28,14246,16360,,,2,511,445,,,,416,0,2 days before,2 days before,14 hours before,2018.08.05,07-08-2018
603233,Island West,https://www.28hse.com/en/buy/district-g1,The Merton,https://www.28hse.com/en/buy/estate-550,For sale,9.38,14298,19461,,,2,656,482,,12.0,,725,0,29 days before,15 days before,4 days before,2018.07.08,07-08-2018
621933,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Harbour Place,https://www.28hse.com/en/buy/estate-3061,For sale,11.38,14779,19288,,Mid level,3,770,590,,10.0,,80,0,1 days before,1 days before,2 days before,2018.08.05,07-08-2018
603250,Island West,https://www.28hse.com/en/buy/district-g1,Axeford Villa,https://www.28hse.com/en/buy/estate-597,For sale,7.38,13085,21453,,,1,564,344,,23.0,,726,0,29 days before,3 days before,4 days before,2018.07.08,07-08-2018
608633,"Chai Wan, Shek O",https://www.28hse.com/en/buy/district-g12,Greenwood Terrace,https://www.28hse.com/en/buy/estate-1256,For sale,6.20,10652,12302,,,,582,504,,33.0,,2217,0,21 days before,21 days before,7 days before,2018.07.26,07-08-2018
620390,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Tak Bo Garden,https://www.28hse.com/en/buy/estate-2083,For sale,5.50,13853,19504,,,,397,282,,34.0,,240,0,3 days before,3 days before,4 days before,2018.08.03,07-08-2018
610402,Quarry Bay,https://www.28hse.com/en/buy/district-g8,ROAD KORNHILL,https://www.28hse.com/en/buy/estate-1127,For sale,8.88,12385,15000,,,,717,592,,29.0,,2468,0,18 days before,6 days before,18 days before,2018.07.19,07-08-2018
620589,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Alhambra Building,https://www.28hse.com/en/buy/estate-2820,For sale,6.50,,8420,,,3,,772,,58.0,,230,0,3 days before,3 days before,23 hours before,2018.08.03,07-08-2018
620580,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Heya Crystal,https://www.28hse.com/en/buy/estate-8616,For sale,7.38,,18875,,Mid level,1,,391,,2.0,,100,0,3 days before,3 days before,20 hours before,2018.08.03,07-08-2018
598694,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Imperial Cullinan,https://www.28hse.com/en/buy/estate-6207,For sale For rent,73.80,39444,49004,,,4,1871,1506,,10.0,,870,0,3 days before,2 days before,1 days before,2018.08.03,07-08-2018
620817,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Eliza Building,https://www.28hse.com/en/buy/estate-2724,For sale,5.28,,17255,,Mid level,,,306,,44.0,,1235,0,3 days before,,16 hours before,2018.08.04,07-08-2018
603231,Island West,https://www.28hse.com/en/buy/district-g1,Smithfield Terrace,https://www.28hse.com/en/buy/estate-557,For sale,5.45,15266,20802,,,1,357,262,,32.0,,1341,2,29 days before,13 days before,4 days before,2018.07.08,07-08-2018
604794,Wan Chai,https://www.28hse.com/en/buy/district-g4,Shui On Court,https://www.28hse.com/en/buy/estate-22552,For sale,5.40,8852,18621,,,,610,290,,26.0,,665,0,3 hours before,3 hours before,2 hours before,2018.10.06,07-08-2018
613053,Wan Chai,https://www.28hse.com/en/buy/district-g4,Lockhart House,https://www.28hse.com/en/buy/estate-6742,For sale,9.50,15522,18738,,High level,1,612,507,,,,160,0,15 days before,15 days before,2 hours before,2018.09.21,07-08-2018
610146,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Hennessy Apartments,https://www.28hse.com/en/buy/estate-915,For sale,10.30,12875,14884,,,,800,692,,58.0,,140,0,19 days before,14 days before,2 hours before,2018.09.17,07-08-2018
592179,Wan Chai,https://www.28hse.com/en/buy/district-g4,Ying Lee Mansion,https://www.28hse.com/en/buy/estate-865,For sale,7.88,12123,16555,,,,650,476,,51.0,,265,0,2 hours before,2 hours before,2 hours before,2018.10.06,07-08-2018
623165,Island West,https://www.28hse.com/en/buy/district-g1,University Heights,https://www.28hse.com/en/buy/estate-555,For sale,8.80,16730,21945,,High level,1,526,401,,22.0,,25,0,1 hours before,1 hours before,2 hours before,2018.10.06,07-08-2018
623186,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Paterson Building,https://www.28hse.com/en/buy/estate-5434,For sale,10.70,,15552,,,,,688,,59.0,,30,0,1 hours before,,1 hours before,2018.10.06,07-08-2018
623200,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Apartment,https://www.28hse.com/en/buy/estate-902,For sale,5.45,,17638,,Mid level,2,,309,,,,10,0,59 minutes before,59 minutes before,1 hours before,2018.10.06,07-08-2018
623201,Wan Chai,https://www.28hse.com/en/buy/district-g4,Apartment,https://www.28hse.com/en/buy/estate-830,For sale,5.10,,19392,,,2,,263,,,,5,0,59 minutes before,59 minutes before,1 hours before,2018.10.06,07-08-2018
623203,Wan Chai,https://www.28hse.com/en/buy/district-g4,Apartment,https://www.28hse.com/en/buy/estate-830,For sale,13.00,,19374,,Low level,5 + ,,671,,,,15,0,58 minutes before,58 minutes before,1 hours before,2018.10.06,07-08-2018
623184,Island West,https://www.28hse.com/en/buy/district-g1,Wing Cheung Building,https://www.28hse.com/en/buy/estate-692,For sale,6.60,,24176,,Low level,2,,273,,31.0,,5,0,1 hours before,1 hours before,2 days before,2018.10.06,07-08-2018
621831,"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Village,https://www.28hse.com/en/buy/estate-4154,For sale,5.00,7692,,,,,650,,,,,878,0,2 days before,,2 days before,2018.08.05,07-08-2018
606576,Island West,https://www.28hse.com/en/buy/district-g1,Appartment,https://www.28hse.com/en/buy/estate-5069,For sale,6.98,,23661,,High level,2,,295,,,,535,0,24 days before,24 days before,4 days before,2018.07.13,07-08-2018
608241,Wan Chai,https://www.28hse.com/en/buy/district-g4,Newman House,https://www.28hse.com/en/buy/estate-8555,For sale,8.68,15069,17897,,,,576,485,,39.0,,200,0,2 hours before,2 hours before,2 hours before,2018.10.06,07-08-2018
475203,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,For sale,3.88,5542,,,,,700,,,,,12081,1,2 days before,2 days before,7 days before,2018.08.05,07-08-2018
622980,Island West,https://www.28hse.com/en/buy/district-g1,Wing Sing Court,https://www.28hse.com/en/buy/estate-648,For sale,6.38,,18765,,High level,2,,340,,28.0,,35,0,18 hours before,18 hours before,1 days before,2018.10.05,07-08-2018
620703,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,For sale,2.60,,7429,,Ground Floor,1,,350,,,,1719,0,3 days before,,1 days before,2018.08.03,07-08-2018
620645,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,For sale,3.48,5523,5524,,,,630,630,,,,1506,0,3 days before,20 hours before,9 days before,2018.08.03,07-08-2018
